match_key,match_id,n_players
2013-06-08|Sierra Leone|Tunisia,2315533.0,22
2013-06-08|Angola|Senegal,2315531.0,22
2013-06-09|Benin|Algeria,2315540.0,22
2013-06-09|Zimbabwe|Egypt,2315537.0,22
2013-06-09|Togo|Cameroon,2315538.0,22
2013-06-09|Mali|Rwanda,2315542.0,22
2013-06-12|Malawi|Kenya,2315543.0,22
2013-06-12|Namibia|Nigeria,2315544.0,22
2013-06-15|Cabo Verde|Sierra Leone,2315552.0,22
2013-06-15|Zambia|Sudan,2315547.0,22
2013-06-15|Morocco|Gambia,2315553.0,22
2013-06-16|DR Congo|Cameroon,2315558.0,22
2013-06-16|Equatorial Guinea|Tunisia,2315560.0,22
2013-06-16|Ethiopia|South Africa,2315559.0,22
2013-06-16|Guinea|Zimbabwe,2315561.0,22
2013-06-16|Lesotho|Ghana,2315555.0,22
2013-06-16|Liberia|Senegal,2315551.0,22
2013-06-16|Mali|Benin,2315562.0,22
2013-06-16|Mozambique|Egypt,2315556.0,22
2013-06-16|Rwanda|Algeria,2315557.0,21
2013-06-16|Tanzania|Côte d'Ivoire,2315554.0,22
2013-09-06|Ghana|Zambia,2367823.0,22
2013-09-07|Gambia|Tanzania,2367867.0,19
2013-09-07|Nigeria|Malawi,2367849.0,22
2013-09-07|Senegal|Uganda,2367856.0,22
2013-09-07|South Africa|Botswana,2367851.0,22
2013-09-07|Côte d'Ivoire|Morocco,2367853.0,22
2013-09-08|Cameroon|Libya,2367858.0,22
2013-09-08|Kenya|Namibia,2367855.0,22
2013-09-08|Togo|DR Congo,2367859.0,22
2013-09-08|Zimbabwe|Mozambique,2367857.0,22
2013-09-10|Egypt|Guinea,2367861.0,22
2013-09-10|Algeria|Mali,2367862.0,22
2013-10-12|Côte d'Ivoire|Senegal,2369432.0,22
2013-10-12|Burkina Faso|Algeria,2369435.0,22
2013-10-13|Ethiopia|Nigeria,2369431.0,22
2013-10-13|Tunisia|Cameroon,2369433.0,22
2013-10-15|Ghana|Egypt,2369434.0,22
2013-11-16|Senegal|Côte d'Ivoire,2369439.0,22
2013-11-16|Nigeria|Ethiopia,2369440.0,22
2013-11-17|Cameroon|Tunisia,2369438.0,22
2013-11-19|Egypt|Ghana,2369436.0,22
2013-11-19|Algeria|Burkina Faso,2369437.0,22
2012-09-07|New Caledonia|New Zealand,2232014.0,22
2012-09-07|Solomon Islands|Tahiti,2232013.0,22
2012-09-11|New Zealand|Solomon Islands,2232016.0,22
2012-09-11|Tahiti|New Caledonia,2232015.0,22
2012-10-12|Solomon Islands|New Caledonia,2232018.0,22
2012-10-12|Tahiti|New Zealand,2232017.0,22
2012-10-16|New Zealand|Tahiti,2232019.0,22
2012-10-16|New Caledonia|Solomon Islands,2232020.0,22
2013-03-22|New Zealand|New Caledonia,2232022.0,22
2013-03-22|Tahiti|Solomon Islands,2232021.0,22
2013-03-26|New Caledonia|Tahiti,2232024.0,22
2013-03-26|Solomon Islands|New Zealand,2232023.0,22
2013-06-14|Moldova|Kyrgyzstan,2344696.0,22
2013-08-14|Colombia|Serbia,2361938.0,22
2013-08-14|Albania|Armenia,2361385.0,22
2013-08-14|Algeria|Guinea,2327321.0,22
2013-08-14|Austria|Greece,2358315.0,22
2013-08-14|Azerbaijan|Malta,2361411.0,22
2013-08-14|Belarus|Montenegro,2361410.0,22
2013-08-14|Kazakhstan|Georgia,2361395.0,22
2013-08-14|Bosnia and Herzegovina|United States,2357580.0,22
2013-08-14|Chile|Iraq,2361412.0,22
2013-08-14|Dominican Republic|Costa Rica,4340809.0,22
2013-08-14|Germany|Paraguay,2302490.0,22
2013-08-14|England|Scotland,2219315.0,22
2013-08-14|Estonia|Latvia,2351094.0,22
2013-08-14|Finland|Slovenia,2361384.0,22
2013-08-14|Gabon|Cabo Verde,2361390.0,22
2013-08-14|Japan|Uruguay,2361332.0,22
2013-08-14|Hungary|Czechia,2361421.0,22
2013-08-14|Iceland|Faroe Islands,2356789.0,22
2013-08-14|Indonesia|Philippines,2361394.0,22
2013-08-14|Italy|Argentina,2346490.0,22
2013-08-14|Ecuador|Spain,2361941.0,22
2013-08-14|Egypt|Uganda,2361331.0,22
2013-08-14|Belgium|France,2361939.0,22
2013-08-14|South Korea|Peru,2361125.0,22
2013-08-14|Romania|Slovakia,2361415.0,22
2013-08-14|Luxembourg|Lithuania,2364035.0,22
2013-08-14|North Macedonia|Bulgaria,2361696.0,22
2013-08-14|Mexico|Côte d'Ivoire,2361943.0,22
2013-08-14|Moldova|Andorra,2361413.0,22
2013-08-14|Morocco|Burkina Faso,2361396.0,22
2013-08-14|Liechtenstein|Croatia,2361417.0,22
2013-08-14|Poland|Denmark,2361422.0,22
2013-08-14|Portugal|Netherlands,2361418.0,22
2013-08-14|South Africa|Nigeria,2361420.0,22
2013-08-14|Sweden|Norway,2318752.0,22
2013-08-14|Switzerland|Brazil,2354948.0,22
2013-08-14|Tajikistan|India,2361392.0,22
2013-08-14|Venezuela|Bolivia,2361942.0,22
2013-08-14|Wales|Republic of Ireland,2361423.0,22
2013-08-14|Tunisia|Congo,2361062.0,22
2013-08-17|South Africa|Burkina Faso,2361944.0,18
2013-08-20|Afghanistan|Pakistan,2361945.0,22
2013-09-06|Belarus|Kyrgyzstan,2357871.0,22
2013-09-06|Japan|Guatemala,2367822.0,22
2013-09-06|South Korea|Haiti,2367825.0,22
2013-09-06|Lebanon|Syria,2367832.0,21
2013-09-07|Brazil|Australia,2365556.0,22
2013-09-08|Canada|Mauritania,2381739.0,22
2013-09-09|Qatar|Lebanon,2367959.0,22
2013-09-10|China|Malaysia,2367828.0,22
2013-09-10|Brazil|Portugal,2365557.0,22
2013-09-10|Japan|Ghana,2369965.0,22
2013-09-10|Hong Kong|Singapore,2358083.0,22
2013-09-10|Canada|Mauritania,2381740.0,22
2013-09-10|South Africa|Zimbabwe,3408807.0,22
2013-09-10|Spain|Chile,2447600.0,22
2013-09-10|South Korea|Croatia,2367964.0,22
2013-10-08|Lebanon|Iraq,4333442.0,22
2013-10-11|France|Australia,2372351.0,22
2013-10-11|Morocco|South Africa,2445496.0,22
2013-10-11|Serbia|Japan,2372280.0,22
2013-10-12|South Korea|Brazil,2370934.0,22
2013-10-15|Belarus|Japan,2319113.0,22
2013-10-15|Brazil|Zambia,2372780.0,22
2013-10-15|Trinidad and Tobago|New Zealand,2371443.0,22
2013-10-15|South Korea|Mali,2370935.0,22
2013-11-01|Indonesia|Kyrgyzstan,3836866.0,22
2013-11-09|United Arab Emirates|Philippines,2410106.0,22
2013-11-14|Belgium|Colombia,2379650.0,22
2013-11-15|Belarus|Albania,2378387.0,22
2013-11-15|Czechia|Canada,2379649.0,22
2013-11-15|South Korea|Switzerland,2381603.0,22
2013-11-15|India|Philippines,2410105.0,22
2013-11-15|Estonia|Azerbaijan,2378946.0,22
2013-11-15|Jamaica|Trinidad and Tobago,2379656.0,22
2013-11-15|Italy|Germany,2372660.0,22
2013-11-15|England|Chile,2372790.0,22
2013-11-15|Denmark|Norway,2372632.0,22
2013-11-15|Republic of Ireland|Latvia,2381896.0,22
2013-11-15|Poland|Slovakia,2378410.0,22
2013-11-15|Russia|Serbia,2381607.0,22
2013-11-15|Scotland|United States,2368775.0,22
2013-11-16|Equatorial Guinea|Spain,2381738.0,22
2013-11-16|Honduras|Brazil,2379651.0,22
2013-11-16|Wales|Finland,2380390.0,22
2013-11-17|Luxembourg|Montenegro,2380345.0,22
2013-11-18|Argentina|Bosnia and Herzegovina,2379653.0,22
2013-11-18|Italy|Nigeria,2372447.0,22
2013-11-18|Moldova|Lithuania,2381870.0,22
2013-11-19|Australia|Costa Rica,2378450.0,22
2013-11-19|Austria|United States,2372897.0,22
2013-11-19|Belgium|Japan,2382179.0,22
2013-11-19|Brazil|Chile,2379655.0,22
2013-11-19|Kyrgyzstan|Azerbaijan,3703415.0,22
2013-11-19|England|Germany,2372661.0,22
2013-11-19|Gibraltar|Slovakia,2375519.0,22
2013-11-19|Honduras|Ecuador,2378616.0,22
2013-11-19|Malta|Faroe Islands,2373011.0,22
2013-11-19|Netherlands|Colombia,2379654.0,22
2013-11-19|Norway|Scotland,2372633.0,22
2013-11-19|Poland|Republic of Ireland,2378411.0,22
2013-11-19|South Africa|Spain,2437468.0,22
2013-11-19|Liechtenstein|Estonia,2378947.0,22
2013-11-19|Tanzania|Zimbabwe,3571627.0,22
2013-11-19|Trinidad and Tobago|Jamaica,2379657.0,22
2013-11-19|Russia|South Korea,2381604.0,22
2013-11-19|Slovenia|Canada,2379652.0,22
2013-11-30|Dominica|Saint Lucia,2384186.0,22
2013-12-01|Dominica|Saint Lucia,2384186.0,22
2014-05-27|Uzbekistan|Oman,3943142.0,22
2014-05-29|Uzbekistan|Oman,3943154.0,22
2016-09-04|Kazakhstan|Poland,2644345.0,22
2016-09-04|Denmark|Armenia,2758543.0,22
2016-09-04|Czechia|Northern Ireland,2643523.0,22
2016-09-04|Lithuania|Slovenia,2643845.0,22
2016-09-04|Slovakia|England,2643844.0,22
2016-09-04|Romania|Montenegro,2644346.0,22
2016-09-04|Norway|Germany,2643522.0,22
2016-09-04|Malta|Scotland,2643846.0,22
2016-09-05|Israel|Italy,2643843.0,22
2016-09-05|Albania|North Macedonia,2643842.0,22
2016-09-05|Georgia|Austria,2643555.0,22
2016-09-05|Finland|Kosovo,2697326.0,22
2016-09-05|Spain|Liechtenstein,2643841.0,22
2016-09-05|Serbia|Republic of Ireland,2643556.0,22
2016-09-05|Ukraine|Iceland,2643551.0,22
2016-09-05|Wales|Moldova,2643557.0,22
2016-09-06|Belarus|France,2643461.0,22
2016-09-06|Bosnia and Herzegovina|Estonia,2643553.0,22
2016-09-06|Cyprus|Belgium,2643554.0,22
2016-09-06|Faroe Islands|Hungary,2643492.0,22
2016-09-06|Gibraltar|Greece,2700940.0,22
2016-09-06|Sweden|Netherlands,2643463.0,22
2016-09-06|Switzerland|Portugal,2643493.0,22
2016-10-06|Italy|Spain,2644409.0,22
2016-10-06|Republic of Ireland|Georgia,2643558.0,22
2016-10-06|Iceland|Finland,2643847.0,22
2016-10-06|Kosovo|Croatia,2697327.0,22
2016-10-06|Austria|Wales,2643560.0,22
2016-10-06|North Macedonia|Israel,2644408.0,22
2016-10-06|Moldova|Serbia,2643559.0,22
2016-10-07|Hungary|Switzerland,2643496.0,22
2016-10-07|Greece|Cyprus,2644375.0,22
2016-10-07|Belgium|Bosnia and Herzegovina,2644374.0,22
2016-10-07|France|Bulgaria,2643464.0,22
2016-10-07|Portugal|Andorra,2643495.0,22
2016-10-07|Luxembourg|Sweden,2643465.0,22
2016-10-07|Netherlands|Belarus,2643466.0,22
2016-10-08|Armenia|Romania,2644347.0,22
2016-10-08|Azerbaijan|Norway,2643524.0,22
2016-10-08|Germany|Czechia,2643525.0,22
2016-10-08|England|Malta,2758582.0,22
2016-10-08|Slovenia|Slovakia,2758583.0,22
2016-10-08|Poland|Denmark,2644349.0,22
2016-10-08|Northern Ireland|San Marino,2643526.0,22
2016-10-08|Scotland|Lithuania,2758584.0,22
2016-10-09|North Macedonia|Italy,2644413.0,22
2016-10-09|Albania|Spain,2644412.0,22
2016-10-09|Finland|Croatia,2643941.0,22
2016-10-09|Moldova|Republic of Ireland,2643562.0,22
2016-10-09|Serbia|Austria,2643563.0,22
2016-10-09|Ukraine|Kosovo,2697328.0,22
2016-10-09|Wales|Georgia,2643561.0,22
2016-10-10|Faroe Islands|Portugal,2643498.0,22
2016-10-10|Andorra|Switzerland,2643497.0,22
2016-10-10|Estonia|Greece,2644377.0,22
2016-10-10|Latvia|Hungary,2643499.0,22
2016-10-10|Gibraltar|Belgium,2700942.0,22
2016-10-10|Netherlands|France,2643468.0,22
2016-10-10|Sweden|Bulgaria,2643469.0,22
2016-10-10|Bosnia and Herzegovina|Cyprus,2644376.0,22
2016-10-11|Czechia|Azerbaijan,2643529.0,22
2016-10-11|Denmark|Montenegro,2644351.0,22
2016-10-11|Germany|Northern Ireland,2643527.0,22
2016-10-11|Kazakhstan|Romania,2644350.0,22
2016-10-11|Norway|San Marino,2643528.0,22
2016-10-11|Poland|Armenia,2644352.0,22
2016-10-11|Slovakia|Scotland,2758586.0,22
2016-10-11|Slovenia|England,2758587.0,22
2016-11-11|Czechia|Norway,2643532.0,22
2016-11-11|Denmark|Kazakhstan,2644354.0,22
2016-11-11|England|Scotland,2758588.0,22
2016-11-11|France|Sweden,2643472.0,22
2016-11-11|Northern Ireland|Azerbaijan,2643530.0,22
2016-11-11|Malta|Slovenia,2758589.0,22
2016-11-11|Romania|Poland,2644355.0,22
2016-11-11|San Marino|Germany,2643531.0,22
2016-11-11|Slovakia|Lithuania,2758590.0,22
2016-11-12|Croatia|Iceland,2643942.0,22
2016-11-12|Austria|Republic of Ireland,2643565.0,22
2016-11-12|Liechtenstein|Italy,2644416.0,22
2016-11-12|Ukraine|Finland,2643943.0,22
2016-11-12|Wales|Serbia,2643566.0,22
2016-11-12|Spain|North Macedonia,2644414.0,22
2016-11-13|Belgium|Estonia,2644378.0,22
2016-11-13|Greece|Bosnia and Herzegovina,2644379.0,22
2016-11-13|Hungary|Andorra,2643500.0,22
2016-11-13|Luxembourg|Netherlands,2643471.0,22
2016-11-13|Portugal|Latvia,2643501.0,22
2016-11-13|Switzerland|Faroe Islands,2643502.0,22
2017-03-24|Republic of Ireland|Wales,2643568.0,22
2017-03-24|Georgia|Serbia,2643567.0,22
2017-03-24|Liechtenstein|North Macedonia,2644417.0,22
2017-03-24|Austria|Moldova,2643569.0,22
2017-03-24|Italy|Albania,2644419.0,22
2017-03-24|Croatia|Ukraine,2643945.0,22
2017-03-24|Kosovo|Iceland,2697841.0,22
2017-03-24|Spain|Israel,2644418.0,22
2017-03-25|Bosnia and Herzegovina|Gibraltar,2700944.0,22
2017-03-25|Bulgaria|Netherlands,2643474.0,22
2017-03-25|Luxembourg|France,2643475.0,22
2017-03-25|Belgium|Greece,2644380.0,22
2017-03-25|Portugal|Hungary,2643505.0,22
2017-03-25|Sweden|Belarus,2643473.0,22
2017-03-25|Switzerland|Latvia,2643504.0,22
2017-03-26|Azerbaijan|Germany,2643533.0,22
2017-03-26|Malta|Slovakia,2758593.0,22
2017-03-26|England|Lithuania,2758591.0,22
2017-03-26|Romania|Denmark,2644358.0,22
2017-03-26|San Marino|Czechia,2643534.0,22
2017-03-26|Scotland|Slovenia,2758592.0,22
2017-03-26|Montenegro|Poland,2644357.0,22
2017-03-26|Northern Ireland|Norway,2643535.0,22
2017-06-09|Latvia|Portugal,2643507.0,22
2017-06-09|Andorra|Hungary,2643506.0,22
2017-06-09|Bosnia and Herzegovina|Greece,2644382.0,22
2017-06-09|Estonia|Belgium,2644381.0,22
2017-06-09|Faroe Islands|Switzerland,2643508.0,22
2017-06-09|Sweden|France,2643478.0,22
2017-06-09|Netherlands|Luxembourg,2643477.0,22
2017-06-10|Germany|San Marino,2643537.0,22
2017-06-10|Lithuania|Slovakia,2758596.0,22
2017-06-10|Kazakhstan|Denmark,2644359.0,22
2017-06-10|Azerbaijan|Northern Ireland,2643536.0,22
2017-06-10|Norway|Czechia,2643538.0,22
2017-06-10|Poland|Romania,2644361.0,22
2017-06-10|Scotland|England,2758595.0,22
2017-06-10|Slovenia|Malta,2758594.0,22
2017-06-11|Iceland|Croatia,2644319.0,22
2017-06-11|Finland|Ukraine,2644318.0,22
2017-06-11|Republic of Ireland|Austria,2643570.0,22
2017-06-11|Serbia|Wales,2643572.0,22
2017-06-11|North Macedonia|Spain,2644421.0,22
2017-08-31|Belgium|Gibraltar,2700946.0,22
2017-08-31|Bulgaria|Sweden,2643479.0,22
2017-08-31|Hungary|Latvia,2643511.0,22
2017-09-02|Croatia|Kosovo,2697843.0,22
2017-09-02|Serbia|Moldova,2643574.0,22
2017-09-02|Wales|Austria,2643575.0,22
2017-09-02|Israel|North Macedonia,2644424.0,22
2017-09-03|Belarus|Sweden,2643482.0,22
2017-09-03|France|Luxembourg,2643484.0,22
2017-09-03|Gibraltar|Bosnia and Herzegovina,2700947.0,22
2017-09-03|Hungary|Portugal,2643514.0,22
2017-09-03|Latvia|Switzerland,2643513.0,22
2017-09-03|Netherlands|Bulgaria,2643483.0,22
2017-09-03|Greece|Belgium,2644386.0,22
2017-09-04|Germany|Norway,2643543.0,22
2017-09-04|Armenia|Denmark,2644365.0,22
2017-09-04|England|Slovakia,2758600.0,22
2017-09-04|Northern Ireland|Czechia,2643544.0,22
2017-09-04|Poland|Kazakhstan,2644367.0,22
2017-09-04|Scotland|Malta,2758602.0,22
2017-09-04|Slovenia|Lithuania,2758601.0,22
2017-09-04|Montenegro|Romania,2644366.0,22
2017-09-05|Austria|Georgia,2643578.0,22
2017-09-05|Iceland|Ukraine,2644331.0,22
2017-09-05|Republic of Ireland|Serbia,2643576.0,22
2017-09-05|Italy|Israel,2644426.0,22
2017-09-05|Kosovo|Finland,2697844.0,22
2017-09-05|Liechtenstein|Spain,2644427.0,22
2017-09-05|North Macedonia|Albania,2644428.0,22
2017-09-05|Moldova|Wales,2643577.0,22
2017-10-05|Armenia|Poland,2644368.0,22
2017-10-05|Azerbaijan|Czechia,2643545.0,22
2017-10-05|England|Slovenia,2758605.0,22
2017-10-05|Montenegro|Denmark,2644369.0,22
2017-10-05|Northern Ireland|Germany,2643546.0,22
2017-10-05|Romania|Kazakhstan,2644370.0,22
2017-10-05|San Marino|Norway,2643547.0,22
2017-10-05|Scotland|Slovakia,2758603.0,22
2017-10-06|Kosovo|Ukraine,2697845.0,22
2017-10-06|Austria|Serbia,2643581.0,22
2017-10-06|Croatia|Finland,2644332.0,22
2017-10-06|Georgia|Wales,2643579.0,22
2017-10-06|Republic of Ireland|Moldova,2643580.0,22
2017-10-06|Italy|North Macedonia,2644429.0,22
2017-10-06|Spain|Albania,2644431.0,22
2017-10-07|Belarus|Netherlands,2643486.0,22
2017-10-07|Bosnia and Herzegovina|Belgium,2644387.0,22
2017-10-07|Bulgaria|France,2643487.0,22
2017-10-07|Cyprus|Greece,2644388.0,22
2017-10-07|Andorra|Portugal,2643516.0,22
2017-10-07|Switzerland|Hungary,2643517.0,22
2017-10-07|Sweden|Luxembourg,2643485.0,22
2017-10-08|Czechia|San Marino,2643550.0,22
2017-10-08|Denmark|Romania,2644371.0,22
2017-10-08|Germany|Azerbaijan,2643548.0,22
2017-10-08|Lithuania|England,2758607.0,22
2017-10-08|Norway|Northern Ireland,2643549.0,22
2017-10-08|Poland|Montenegro,2644373.0,22
2017-10-08|Slovakia|Malta,2758608.0,22
2017-10-08|Slovenia|Scotland,2758606.0,22
2017-10-09|Israel|Spain,2644432.0,22
2017-10-09|Albania|Italy,2644434.0,22
2017-10-09|Iceland|Kosovo,2697846.0,22
2017-10-09|Moldova|Austria,2643582.0,22
2017-10-09|Serbia|Georgia,2643583.0,22
2017-10-09|Ukraine|Croatia,2644342.0,22
2017-10-09|Wales|Republic of Ireland,2643584.0,22
2017-10-09|North Macedonia|Liechtenstein,2644433.0,22
2017-10-10|Belgium|Cyprus,2644390.0,22
2017-10-10|Estonia|Bosnia and Herzegovina,2644389.0,22
2017-10-10|Hungary|Faroe Islands,2643520.0,22
2017-10-10|France|Belarus,2643488.0,22
2017-10-10|Greece|Gibraltar,2700957.0,22
2017-10-10|Netherlands|Sweden,2643490.0,22
2017-10-10|Portugal|Switzerland,2643519.0,22
2015-10-08|Argentina|Ecuador,2626888.0,22
2015-10-08|Bolivia|Uruguay,2626884.0,22
2015-10-08|Colombia|Peru,2626885.0,22
2015-10-08|Chile|Brazil,2626887.0,22
2015-10-08|Venezuela|Paraguay,2626886.0,22
2015-10-13|Brazil|Venezuela,2626892.0,22
2015-10-13|Ecuador|Bolivia,2626889.0,22
2015-10-13|Peru|Chile,2626893.0,22
2015-10-13|Paraguay|Argentina,2626891.0,22
2015-10-13|Uruguay|Colombia,2626890.0,22
2015-11-12|Bolivia|Venezuela,2626894.0,22
2015-11-12|Ecuador|Uruguay,2626895.0,22
2015-11-12|Chile|Colombia,2626896.0,22
2015-11-13|Argentina|Brazil,2626897.0,22
2015-11-13|Peru|Paraguay,2626898.0,22
2015-11-17|Brazil|Peru,2626902.0,22
2015-11-17|Colombia|Argentina,2626899.0,22
2015-11-17|Paraguay|Bolivia,2626901.0,22
2015-11-17|Uruguay|Chile,2626903.0,22
2015-11-17|Venezuela|Ecuador,2626900.0,22
2016-03-24|Chile|Argentina,2643077.0,22
2016-03-24|Ecuador|Paraguay,2643079.0,22
2016-03-24|Bolivia|Colombia,2643080.0,22
2016-03-24|Peru|Venezuela,2643081.0,22
2016-03-25|Brazil|Uruguay,2643078.0,22
2016-03-29|Argentina|Bolivia,2643084.0,22
2016-03-29|Colombia|Ecuador,2643082.0,22
2016-03-29|Paraguay|Brazil,2643083.0,22
2016-03-29|Venezuela|Chile,2643085.0,22
2016-03-29|Uruguay|Peru,2643086.0,22
2016-09-01|Argentina|Uruguay,2757659.0,22
2016-09-01|Bolivia|Peru,2757656.0,22
2016-09-01|Colombia|Venezuela,2757657.0,22
2016-09-01|Ecuador|Brazil,2757658.0,22
2016-09-01|Paraguay|Chile,2757660.0,22
2016-09-06|Brazil|Colombia,2757664.0,22
2016-09-06|Chile|Bolivia,2757663.0,22
2016-09-06|Peru|Ecuador,2757665.0,22
2016-09-06|Uruguay|Paraguay,2757662.0,22
2016-09-06|Venezuela|Argentina,2757661.0,22
2016-10-06|Brazil|Bolivia,2764253.0,22
2016-10-06|Ecuador|Chile,2764250.0,22
2016-10-06|Paraguay|Colombia,2764252.0,22
2016-10-06|Uruguay|Venezuela,2764251.0,22
2016-10-06|Peru|Argentina,2764254.0,22
2016-10-11|Bolivia|Ecuador,2764255.0,22
2016-10-11|Colombia|Uruguay,2764256.0,22
2016-10-11|Argentina|Paraguay,2764258.0,22
2016-10-11|Chile|Peru,2764257.0,22
2016-10-11|Venezuela|Brazil,2764259.0,22
2016-11-10|Brazil|Argentina,2778775.0,22
2016-11-10|Colombia|Chile,2778771.0,22
2016-11-10|Uruguay|Ecuador,2778772.0,22
2016-11-10|Venezuela|Bolivia,2778774.0,22
2016-11-10|Paraguay|Peru,2778773.0,22
2016-11-15|Bolivia|Paraguay,2778776.0,22
2016-11-15|Chile|Uruguay,2778779.0,22
2016-11-15|Ecuador|Venezuela,2778777.0,22
2016-11-15|Argentina|Colombia,2778778.0,22
2016-11-15|Peru|Brazil,2778780.0,22
2017-03-23|Colombia|Bolivia,2838785.0,22
2017-03-23|Argentina|Chile,2838788.0,22
2017-03-23|Uruguay|Brazil,2838787.0,22
2017-03-23|Venezuela|Peru,2838789.0,22
2017-03-23|Paraguay|Ecuador,2838786.0,22
2017-03-28|Bolivia|Argentina,2838790.0,22
2017-03-28|Brazil|Paraguay,2838793.0,22
2017-03-28|Chile|Venezuela,2838792.0,22
2017-03-28|Ecuador|Colombia,2838791.0,22
2017-03-28|Peru|Uruguay,2838794.0,22
2017-08-31|Chile|Paraguay,2838795.0,22
2017-08-31|Brazil|Ecuador,2838796.0,22
2017-08-31|Uruguay|Argentina,2838799.0,22
2017-08-31|Peru|Bolivia,2838798.0,22
2017-08-31|Venezuela|Colombia,2838797.0,22
2017-09-05|Argentina|Venezuela,2838802.0,22
2017-09-05|Bolivia|Chile,2838804.0,22
2017-09-05|Colombia|Brazil,2838800.0,22
2017-09-05|Ecuador|Peru,2838803.0,22
2017-09-05|Paraguay|Uruguay,2838801.0,22
2017-10-05|Argentina|Peru,2838807.0,22
2017-10-05|Bolivia|Brazil,2838809.0,22
2017-10-05|Chile|Ecuador,2838806.0,22
2017-10-05|Colombia|Paraguay,2838805.0,22
2017-10-05|Venezuela|Uruguay,2838808.0,22
2017-10-10|Brazil|Chile,2838811.0,22
2017-10-10|Ecuador|Argentina,2838812.0,22
2017-10-10|Paraguay|Venezuela,2838810.0,22
2017-10-10|Peru|Colombia,2838813.0,22
2017-10-10|Uruguay|Bolivia,2838814.0,22
2015-03-27|Curaçao|Montserrat,2528370.0,22
2015-03-31|Montserrat|Curaçao,2528377.0,22
2015-06-10|Curaçao|Cuba,2549829.0,22
2015-06-11|Dominica|Canada,2549723.0,22
2015-06-14|Cuba|Curaçao,2549830.0,22
2015-06-16|Canada|Dominica,2549720.0,22
2015-09-04|Grenada|Haiti,2606977.0,22
2015-09-04|Curaçao|El Salvador,2606975.0,22
2015-09-04|Canada|Belize,2606976.0,22
2015-09-04|Jamaica|Nicaragua,2606978.0,22
2015-09-08|El Salvador|Curaçao,2606981.0,22
2015-09-08|Belize|Canada,2606982.0,22
2015-09-08|Haiti|Grenada,2606983.0,22
2015-09-08|Nicaragua|Jamaica,2606984.0,22
2015-11-13|Costa Rica|Haiti,2634385.0,22
2015-11-13|Jamaica|Panama,2634386.0,22
2015-11-13|Canada|Honduras,2634374.0,22
2015-11-13|Guatemala|Trinidad and Tobago,2634398.0,22
2015-11-13|United States|Saint Vincent and the Grenadines,2634397.0,22
2015-11-13|Mexico|El Salvador,2634373.0,22
2015-11-17|Honduras|Mexico,2634375.0,22
2015-11-17|Panama|Costa Rica,2634388.0,22
2015-11-17|Haiti|Jamaica,2634387.0,22
2016-03-25|Canada|Mexico,2634377.0,22
2016-03-25|Haiti|Panama,2634390.0,22
2016-03-25|Guatemala|United States,2634401.0,22
2016-03-25|El Salvador|Honduras,2634378.0,22
2016-03-25|Saint Vincent and the Grenadines|Trinidad and Tobago,2634402.0,22
2016-03-25|Jamaica|Costa Rica,2634389.0,22
2016-03-29|Costa Rica|Jamaica,2634391.0,22
2016-03-29|Honduras|El Salvador,2634380.0,22
2016-03-29|Panama|Haiti,2634392.0,22
2016-03-29|Mexico|Canada,2634379.0,22
2016-03-29|Trinidad and Tobago|Saint Vincent and the Grenadines,2634404.0,22
2016-03-29|United States|Guatemala,2634403.0,22
2016-09-02|El Salvador|Mexico,2634381.0,22
2016-09-02|Haiti|Costa Rica,2634393.0,22
2016-09-02|Honduras|Canada,2634382.0,22
2016-09-02|Panama|Jamaica,2634394.0,22
2016-09-02|Saint Vincent and the Grenadines|United States,2634405.0,22
2016-09-02|Trinidad and Tobago|Guatemala,2634406.0,22
2016-09-06|Jamaica|Haiti,2634396.0,22
2016-09-06|Canada|El Salvador,2634384.0,22
2016-09-06|Costa Rica|Panama,2634395.0,22
2016-09-06|Mexico|Honduras,2634383.0,22
2016-09-06|United States|Trinidad and Tobago,2634407.0,22
2016-11-11|Honduras|Panama,2764262.0,22
2016-11-11|Trinidad and Tobago|Costa Rica,2764260.0,22
2016-11-11|United States|Mexico,2764261.0,22
2016-11-15|Costa Rica|United States,2764263.0,22
2016-11-15|Honduras|Trinidad and Tobago,2764264.0,22
2016-11-15|Panama|Mexico,2764265.0,22
2017-03-24|Trinidad and Tobago|Panama,2806837.0,22
2017-03-24|Mexico|Costa Rica,2806838.0,22
2017-03-24|United States|Honduras,2806836.0,22
2017-03-28|Honduras|Costa Rica,2806840.0,22
2017-03-28|Panama|United States,2806839.0,22
2017-03-28|Trinidad and Tobago|Mexico,2806841.0,22
2017-06-08|Costa Rica|Panama,2806843.0,22
2017-06-08|Mexico|Honduras,2806844.0,22
2017-06-08|United States|Trinidad and Tobago,2806842.0,22
2017-06-11|Mexico|United States,2806845.0,22
2017-06-13|Costa Rica|Trinidad and Tobago,2806847.0,22
2017-06-13|Panama|Honduras,2806846.0,22
2017-09-01|Mexico|Panama,2806849.0,22
2017-09-01|United States|Costa Rica,2806848.0,22
2017-09-01|Trinidad and Tobago|Honduras,2806850.0,22
2017-09-05|Costa Rica|Mexico,2806853.0,22
2017-09-05|Honduras|United States,2806851.0,22
2017-09-05|Panama|Trinidad and Tobago,2806852.0,22
2017-10-06|Mexico|Trinidad and Tobago,2806856.0,22
2017-10-06|United States|Panama,2806854.0,22
